3990,Shiv Engineering Works (Ndls),"Plot No. A/130, Burari Road, Gali No.08,, Swaroop Nagar Extension, Delhi",,,Delhi,Delhi,110042,,,,,
3991,Shiv Kumar,,,,Kanpur,Uttar Pradesh,,,,,,
3992,Shiv Shakti Enterprises (Agc),"16, Hari Nagar Colony, Kalvari Vayu Vihar Road,, Agra- 282010",,09AFRPB8231J1Z5,Agra,Uttar Pradesh,282010,Mr. Om Prakash Baghel,9012931484,9837701387,ssenterprisesagra@gmail.com,omtprsoles@gmail.com
3993,Shiv Shankar Vinyl,,,,Delhi,Delhi,,,,,,
3994,Shiwa Industrial Corporation,,,,Kolkata,West Bengal,,,,,,
3995,Shoba Traders,,,,Agra,Uttar Pradesh,,,,,,
3996,Shobha Traders (Agc),"Shop No. 2, 46/92 F-1,, Jagdishpura, Agra",AWDPK9352N,09AWDPK9352N1ZV,Agra,Uttar Pradesh,,Mr. Mukul Kulshrestha,,9359952391,shobhatraders5@gmail.com,
3997,Shoe Busy LLP (Ggn),"Plot No-703, Pace City-II,, Sector-37,Gurgaon-122001","ACPFS5703F
",06ACPFS5703F1Z1,Gurgaon,Haryana,122001,Mr. Suresh Singh,"0124-4004021,22, 23, 24",,,
3998,Shoe Crafters (Bom),"203/4, Wadala Udyog Bhavan,, Naigaum Cross Road, Wadala,, Mumbai-400031",,27AAIFS5140H1Z5,Mumbai,Maharashtra,400031,,22-24123510,,khanna@shoecrafters.in,
3999,Shoe Game (Bom),"Yusuf Suleman & Bros. Building,, Gala No. B-16 1st Floor, Petwala, Compound, M. A. Road, Madanpura,  - 400008, , 08071930393, Shoegame123@yahoo.Com",,,Mumbai,Maharashtra,400008,,,,,
4000,Shoe Line Int,,,,Delhi,Delhi,,,,,,
4001,Shoe Line International ( Ggn ),No. 38th Milestone.N.H-8 Berhampur Road -122 001.,,,Gurgaon,Haryana,,,,,,
4002,Shoe Link (Ggn),"Sector-37, , ",,,Gurgaon,Haryana,,,,,,
4003,Shoe Machine Accessories,Noida,,,Noida,Uttar Pradesh,,,,,,
4004,Shoe Machines & Accessories (Noida),"F- 4, Deep Complex, Sharma Market,, Sector 5, Harola, Noida - 201301, U.P., 9810649889/120-2424102",,,Noida,Uttar Pradesh,201301,Pramod Kumar Bogi(Owner),,,,
4005,Shoe Maker (Bom),"10/1, Lakda Bandar, Darukhana,, Opp. Water Pumping Station,, Reay Road (East), Mumbai-400010",BNQPS2008J,27BNQPS2008J1ZM,Mumbai,Maharashtra,400010,Ms. Priti Kolambekar,,8779368251,orchidshoes@ymail.com,
4006,Shoes Tecnik International Corpration Limited (Noid,"A--11, Sector -8, Noida, U.P",,09AAECS4253L1Z0,Noida,Uttar Pradesh,201301,,0120-4575380,,,
4007,Shoe Tecnik International Coporation Ltd (Noida),"A-11 & 18, Sector-8,, Noida – 201301, Info@shoetecnik.Com",,09AAECS4253L1Z0,Noida,Uttar Pradesh,201301,,,,,
4008,Shoppers Stop Ltd,,,,Kolkata,West Bengal,,,,,,
4009,Shrdha Enterprises,,,,Delhi,Delhi,,,,,,
4010,Shree Balaji Closures,,,,Delhi,Delhi,,,,,,
4011,Shree Bhawani Enterprises (Bom),,,,Mumbai,Maharashtra,,,,,,
4012,Shreeji Poly Fab Private Limited,"Footwear Component Park D-20, 7 Th Main Road 1 St Croos, Sipcot Industrial Area, Irungattukkottai, Chennai",,33AALCS6069F1Z5,Chennai,Tamil Nadu,602117,,,,,
4013,Shree Ji Polyfab Pvt Ltd ( Noida ),"Plot No. 48, Mahila Udhyami Park-1,, Noida-Dadri Road, Greater Noida-201306",,09AALCS6069F1ZW,Noida,Uttar Pradesh,201306,,,,,
4014,Shree Krishna Creation (Ndls),"Plot No. 19, Shivpuri, Village- Samaypur,, New Delhi-110042",,07AEYPG0942D1ZI,Delhi,Delhi,110042,,,,gargsamir@Yahoo.in,
4015,Shree Lakshmi Leather,,,,Chennai,Tamil Nadu,,,,,,
4016,Shree Mahagauri Exports (Ndls),"19/301,  Rani Jhansi Road,  New Delhi-110015",,07ADHPA1725C1ZA,Delhi,Delhi,110055,,11-23519607,,,
4017,Shree Malani Foams Pvt. Ltd (Hyb),"SURVEY NO.- 306,310-313, SHANKARAMPET VILLAGE & MANDAL, VIA CHEGUNTA, MEDAK DIST.,  - 502255, 9848578091, 40-42219490",,,Hyderabad,Telangana,,,,,info@shreemalanifoams.com,
4018,Shreema Merchandise (Hwh),"36/1E, East Topsia,, Kolkata-700039",,19ACYFS6197G1Z1,Kolkata,West Bengal,700039,,,9831227342,sheerma111@gmail.com,javed_ha@yahoo.com
4019,Shree Nagammal Shipping,,,,Chennai,Tamil Nadu,,,,,,
4020,Shree Paper Co. Pvt Ltd,,,,Delhi,Delhi,,,,,,
4021,Shree Raj Creation ( Hwh ),,,,Kolkata,West Bengal,,,,,,
4022,Shree Ram Plastic ( Agc ),"C-57, Foundry Nagar,, Agra-282001",,09AARFS9050M1ZA,Agra,Uttar Pradesh,282001,,,9548983773/9759211134,akhilgoyal1990@gmail.com,info@supersolesindia.com
4023,Shree Ram Plastics,,,,Agra,Uttar Pradesh,,,,,,
4024,Shree Satya Chemicals (Hyd),"2l 18/4 Lig Flats 3rd Phase, Nr-3rd Phase, Bus Stop Backside, Kphb Colony,, Kukatpally, , ,9848624887, 500072",,,Hyderabad,Telangana,,,,,,
4025,Shree Shakti Overseas (Cnb),"No 11, Gandhi Gram, Kanpur - 208007",,09AICPG5942P1ZS,kanpur,Uttar Pradesh,208007,Mr. Sachin,9839910234,7565009494/7985262132,kasihideepak@yahoo.co.in,
4026,Shree Shree Soles,,,,Ranipet,Tamil Nadu,,,,,,
4027,Shree Sunder Polymers (Cnb),,,,Agra,Uttar Pradesh,,,,,,
4028,Shree Swami Samarth Enterprises (Bom),"Gala No. 1, Petit Building, Shinde Compound,, Opp. Pragati Industrial Estate, N.M. Joshi Marg,, Mumbai - 400011",,27AZFPS6355L1ZO,Mumbai,Maharashtra,400011,,8169480925,9702520480,jyotimahesh1969@gmail.com,
4029,Shree Veera Leather,,,,Chennai,Tamil Nadu,,,,,,
4030,Shri Adinath Exports,"Mylapore, Chennai, Ph: 9884061700",,,Chennai,Tamil Nadu,,,,,,
4031,SHRI Om Industries (Agc),"Khasra, No- 123, Behind Asian Paint,, Opp. Site-C, Agra-282007",,09CEJPS6088H1ZQ,Agra,Uttar Pradesh,282007,Mr.Rohit,,9927094683,rohit_modern@rediffmail.com,
4032,Shri Radhika Nonwoven,,,,Delhi,Delhi,,,,,,
4033,Shri Ramdev Exports (Bom),"1St Floor , The Shivam Industrial,, Premises Co - Op Soc. Ltd, Deonar , Govandi (E), Mumbai - 400088",,27AADPJ1735E1Z3,Mumbai,Maharashtra,400088,Mr. Bharat & Mr. Arvind,22-25557342,9833074783,shriramdevexports@yahoo.com,
4034,Shri Ram Laminators (Ndls),B-96 Wazirpur,,,Delhi,Delhi,,,,,,
4035,Shri Ram Plastic (Agc),"C-57 Foundry Nagar, Agra Ho, Agra - 282001, 9548983773/9759211134",,09AARFS9050M1ZA,Agra,Uttar Pradesh,282001,,,,,
4036,Shri Ram Tranning (Hwh),,,,Kolkata,West Bengal,,,,,,
4037,Shri Sai Sales Corporation (Agc),"13th KM Milestone, Sikandra, Mathura Road,, Agra-282007",,09ABMFS1100Q1ZU,Agra,Uttar Pradesh,282007,Mr. Varun,,9760021516,sss06@yahoo.co.in,
4038,Shri Shyam Overseas (Ndls),"D-502 Pulpladpur, New Delhi-110044, Parvej2898@gmail.Com, M-8076135857  Mr Parvej",,07AUPPR3705C1ZM,Delhi,Delhi,,,,,,
4039,Shri Shyam Trading Corporation (Ggn),"Krishna Colony, , ",,,Gurgaon,Haryana,,,,,,
4040,Shri Sunder Polymers ( Agc ),"E-93, SITE-C, UPSIDC INDUSTRIAL AREA, SIKANDRA,  - 282007, Uttar Pradesh, India., Shreepoly@gmail.Com, Info@dsmsole.Com, 9837133304",,,Agra,Uttar Pradesh,282007,,,,,
4041,Shroff Enterprises,,,,Agra,Uttar Pradesh,,,,,,
4042,Shroff Polytech Pvt Ltd (Agc),"D-14, Site, Sikandra - Bhagwan Talkies Rd,, Industrial Area, UPSIDC, Agra, Uttar Pradesh 282007",,,Agra,Uttar Pradesh,,,081919 00033,,,
4043,Shroff Sales Corporation,,,,Agra,Uttar Pradesh,,,,,,
4044,Shroff Sales Corporation (Agc),"Block No. S-12, Sanjay Place Shoe Market,, -282003, Shroffsale@rediffmail.Com, 9837544553",,,Agra,Uttar Pradesh,282003,,,,,
4045,SH SHOES (Mub),Mumbai-43,,,Mumbai,Delhi,,,,,,
4046,Shubham Enterprises (Hwh),,,,Kolkata,West Bengal,,,,,,
4047,Shubhan Components (Ggn),"748, Sector-37, , , M-9899777101",,,Gurgaon,Haryana,,,,,,
4048,Shubh Chem India Pvt Ltd (Hwh),"No. 5, Tarak Pramanik Road Girish, Park,  - 700006, 9830381583/9831024391",,,Kolkata,West Bengal,700006,,,,,
4049,Shubh International (NEW Delhi),"S-111/138Swaran Park, Mundka, New Delhi,, 110041, Mr Satish  Ph No-9810025973",,07APOPS5799H1ZW,Delhi,Delhi,,,,,,
4050,Shukh Enterprises (KB),"7/5266 Krishna Nagar Karol Bagh, ",,,Delhi,Delhi,,,,,,
4051,Shukrana Textiles (New Delhi),"A-6, Keshopur Industrial Area, Near Petrol Pump,, Vikaspuri, -110018, 7290051164,8045350998",,,Delhi,Delhi,,,,,,
4052,Shumaker International (Bom),"GALA NO-A-F/25-A/60, NEW EMPIRE INDUSTRIAL ESTATE,, KONDIVITA LANE, OFF ANDHERI-KURLA ROAD,, ANDHERI (EAST),  - 400059,  , India, 22-28324148/56919040, 8286158013, Shuintoffice@gmail.Com",,,Mumbai,Maharashtra,400059,,,,shuintoffice@gmail.com,
4053,Shvi Leathers Pvt Ltd (Noida),Noida,,,Noida,Uttar Pradesh,,,,,,
4054,Shwet Uniform,,,,Mumbai,Maharashtra,,,,,,
4055,Sibdar Shoe Accessories,,,,Agra,Uttar Pradesh,,,,,,
4056,Sibrama Newage,Noida,,,Noida,Uttar Pradesh,,,,,,
4057,Sibrama Newage  (Noida),"B-60/61 Sector -80 Phase-II, G.B.Nagar Noida",,09AAEFS5453M1ZO,Noida,Uttar Pradesh,,,,9810758762,,
4058,S. I. & Co. (Hwh),"10B/H/1, Mufidul Islam Lane, Kolkata-700014",,19APFPP6044R1Z2,Kolkata,West Bengal,700014,,,9830130146,,
4059,Sico Vinyl (P) Ltd (Bom),"Sico House, Swastik Compound,, Chincholi Bunder Road, Ram Bagh,, Malad (West),  - 400064, 22-28821123/7053126808, Purchase@sicosafety.in",,,Mumbai,Maharashtra,400064,Mr. Bhavik Shah (Director),,7053126808,purchase@sicosafety.in,
4060,Sidana Shoe Material (New Delhi),"16/3692  Hardiyan Singh Road,, Regar Pura , Karol Bagh New Delhi, 110005",,07AAKFS6508H1ZZ,Delhi,Delhi,110005,,,,,
4061,Siddharth Exports,Noida,,,Noida,Uttar Pradesh,,,,,,
4062,Siddharth Exports ( Noida ),D-17 Sector -2 Noida-201301,,09AAHPH3467K1ZD,Noida,Uttar Pradesh,201301,,5304569,,accounts@siddhartsexports.in,
4063,Sigma Impex (Cnb),"507 Concord Appartment, 7/190, Swaroop, Nagar, Kanpur-208002",ABVFS5517J,09ABVFS5517J1ZE,kanpur,Uttar Pradesh,208002,Mr. Pankaj,,9839148908,pankaj666621@yahoo.com,sigma.impex21@gmail.com
4064,Signature Leather Accessories Pvt Ltd (Ndls),"No-20, Jindal Colony, Samalksa Ext., New Delhi-37, 9868789217",,07AABCS1613H1ZQ,Delhi,Delhi,,,,,,
4065,Signedge Leather Pvt Ltd (Ggn),"Plot No. 56, Sector-5, IMT Manesar,, Gurgaon-122050",,06AAZCS7935A1ZX,Gurgaon,Haryana,122050,,,,,
4066,S I Leather (Cnb),"1031, Wajidpur Jajmau,, -208010, 9838202723, Sileatherfinisher@rediffmail.Com",,,Kanpur,Uttar Pradesh,208010,,,,,
4067,S.I.L Products,,,,Chennai,Tamil Nadu,,,,,,
4068,Silverdust Enterprise (Hwh),"Plot Number- 169, Zone- II, Calcutta Leather Complex,, Bantala, Kolkata-743502",,19AFNPR4585H1ZO,Kolkata,West Bengal,743502,Mr. Kumar Sonal,,8269086829,,
4069,Silver Line  Fashion (Cnb),"15/58 (1) Friends Enclave, Civil Lines,, Kanpur-208001, U P ,9839119173, Accounts@sltintl.Com",,09AJGPK0875QIZ1,kanpur,Uttar Pradesh,208001,,,9839119173,accounts@sltintl.com,
4070,Silver Rose Overseas ( Ndls ),"71/7- B-8, Rama Road, Ind'l Area, New Delhi-110005",,07AANCS7803H1Z2,Delhi,Delhi,,,,,,
4071,Silviano (Hwh),"59, Matheswartala Road,, Kolkata-700046",,19ANDPM2255K1ZS,Kolkata,West Bengal,700046,Mr. Partha Mukherjee,85 84 86 88 60,9831293602,accounts@silviano.in,
4072,Sima International (Hwh),"71, Rafi Ahmed Kidwi Road,, -700016, 9831390922, Thbiswaas@gmail.Com",,,Kolkata,West Bengal,700016,Mr. D K Vishwas,,,,
4073,Simran Impex ( Ndl ),"S-28, Industrial Area, Okhla Estate Marg, Okhla II, Okhla Industrial Area, New Delhi, DL 110020",,07ABAPS1406R1ZE,Delhi,Delhi,,,,,,
4074,Simran International Exports Pvt Ltd. (Ggn),"Plot No. 421, Pace City-II, Sector-37, Gurgaon",AASCS7554G,06AASCS7554G1ZT,Gurgaon,Haryana,,,0124-4669500,,frontdesk@simraninternational.com,
4075,Sinai Packing Solutions,,,,Chennai,Tamil Nadu,,,,,,
4076,Sind Leather Store,"8/218, Opp Agra Shoes, Hing Ki Mandi., Agra,",,,Agra,Uttar Pradesh,,,,,,
4077,Singh Electricals,"Wz -33 M Block Hari Nagar, ",,,Delhi,Delhi,,,,,,
4078,Sing Hing Tannery,,,,Kolkata,West Bengal,,,,,,
4079,S J M Enterprises (Ndls),"561/2 Udyog Nagar, Swarn Park Mundka, New Delhi-110041",,07AABPS4223Q1ZC,Delhi,Delhi,,,,,,
4080,SJM Exports,,,,Delhi,Delhi,,,,,,
4081,S J M Exports ( Ndls ),"561/2, Udyog Nagar,
Swarn Park,, Swarn Park, Mundka
Delhi- 110 041",,07AAAPS1920K1ZR,Delhi,Delhi,,,,,,
4082,SJS Leathers (Hwh),"82, Matheshwar Talla Road, -700046",,,Kolkata,West Bengal,,,,,,
4083,S.K.Arts & Packers,,,,Agra,Uttar Pradesh,,,,,,
4084,S. K. Arts & Packers (Agc),5b Uma Kunj Balkeshwar  - 282004,,,Agra,Uttar Pradesh,282004,,,,,
4085,SKD Leather India Pvt. Ltd. (Sbc),"48A/58A, Thigalarapalya Main Road,, 10th Cross, Balaji Nagar, Peenya 2nd Stage,, Bangalore-560 058",,29AADCK2137L1ZC,Bangalore,Karnataka,56058,Mr.Naveen,,87622 71000,info@skdleather.com,skdleather@gmail.com
4086,S K Enterprise,,,,Gurgaon,Haryana,,,,,,
4087,S.K.Enterprises,,,,Agra,Uttar Pradesh,,,,,,
4088,S K Enterprises (Agc),"8/345, Hing Kinandi,, Agra",,09ABHPK5686N1ZT,Agra,Uttar Pradesh,,,,9359635532,mkskenterprises@gmail.com,
4089,S K Exports (Bom),"370/A/2, Shah & Nahar Industrial Estate,, S.J. Marg, Lower Parel, Mumbai-400013",AAAFS3572R,27AAAFS3572R1ZK,Mumbai,Maharashtra,400013,Mr. Shailesh Khanna,022-4974126/4921428,,imports@sk-exports.com,
4090,S K Fabricators (Agc),"Village-Mohammadpur, Mathura Road, Sikandra,, Agra",,09AADFS4905R1ZK,Agra,Uttar Pradesh,,,,,kaul_agra@yahoo.in,
4091,S. K Footwear,"A/ 11 S M 27, C7S NO-60, Marwadi Galli,, Behind Universal Park, Sikahaka, Mumbai",,,Mumbai,Maharashtra,,,,,,
4092,Skicorp Enterprises (Hwh),"P 25, Daikhanee Co-Operative Housing Society,, Kolkata – 700105, West Bengal.",,19ACYPB3729M1ZW,Kolkata,West Bengal,700105,Mr. Ajit Singh,,8336907775,accounts_ccu3@skicorp.net,
4093,Skicorp Marketing Ventures Pvt Ltd (Hwh),"25, Dakhinee Co-Operative Housing Society,, E M Bye Pass, Kolkata-700105",,19AAMCS5457Q1Z9,Kolkata,West Bengal,700105,Mr. Ajit Singh,,8336907775,accounts_ccu3@skicorp.net,
4094,S K Industrial Corporation ( Hwh ),"P 25, Daikhanee Cooperative Housing Society,, Kolkata – 700105, West Bengal.",,19ADVPB8584E1ZZ,Kolkata,West Bengal,700105,Mr. Ajit Singh,,8336907775,accounts_ccu3@skicorp.net,
4095,S. K. International (Cnb),"13/397, Civil Lines, 208001 ( INDIA), 512 3268386,2530322/8932802525, Vivek@skinternationalmail.Com",,,Kanpur,Uttar Pradesh,208001,,"512 3268386,2530322",,vivek@skinternationalmail.com,
4096,SK International (Hwh),", ",,,Kolkata,West Bengal,,,,,,
4097,S. K. Leather (Hwh),,,,Kolkata,West Bengal,,,,,,
4098,S.K.Marketing,,,,Kanpur,Uttar Pradesh,,,,,,
4099,Skopco Bindings Pvt Ltd (Bom),"12 Tamrind House 36 Tamrind Street,, -400023, 22-23747408",,,Mumbai,Maharashtra,400023,,,,,
4100,SKS Global Pvt Ltd (Agc),"289, Runkata Kirawali Road,, Runkata, Agra - 282007 (UP) India",,09AAECA2202P1ZP,Agra,Uttar Pradesh,282007,,7055108637,9012344441,sksglobal.info@gmail.com,
4101,S K Shoes & Boots Pvt Ltd (Cnb),"84/22A, Fazal Ganj Kanpur",,09AAUCS9604H1ZO,kanpur,Uttar Pradesh,,Mr. Biju,,9838503101,accounts@skshoesandboots.com,purchase@skshoesandboots.com
4102,S.K.Uniforms (Sbc),"#3, Prashwanath Plaza,, D S Lane, Chickpete,, Bangalore - 560053, Near Blue Bell Sweets",,29AEXPM1528A1ZD,Bangalore,Karnataka,560053,,,9341559009,sk.uniformsblr@gmail.com,
4103,Sky Industries,,,,Mumbai,Maharashtra,,,,,,
4104,SKY Leathers,"7/3,  Deeramathi Street, Pernambut",,,Pernambut,Tamil Nadu,,,,,,
4105,S Ky Ways Enterprises ( Ndls ),,,,Delhi,Delhi,,,,,,
4106,S.Lamas Shoes,,,,Agra,Uttar Pradesh,,,,,,
4107,S.L.Interlining (Agc),"23/236,Post Office Street, Jeoni Mandi, -282004, 9319107021, Sli_mukesh@yahoo.Com",,,Agra,Uttar Pradesh,282004,,,,,
4108,S.L.International,,,,Delhi,Delhi,,,,,,
4109,SL. International (Ndl),,,,Delhi,Delhi,,,,,,
4110,Smart Corporation (Sbc),,,,Bangalore,Karnataka,,,,,,
4111,Smas Leather Edge Pvt Ltd (Noida),"G21BSector 63 NIA Gutam Budh Nagar, Noida(UP)",,09AATCS4232J1ZU,Noida,Uttar Pradesh,,,,,,
4112,S M Enterprises (Ndls),"Near New Pole Line, V Ill Tikri Kalan,, Nargaloi, New Delhi,",,07AJVPA1842N1ZU,Delhi,Delhi,110041,,,,,
4113,S. M International (New Delhi),"RZ2959/33 Tughlakabad Ext, -110019",,,Delhi,Delhi,,,,,,
4114,S M J Enterprises (NDL),"561/2 Udyog Nagar, Swarn Park Munda, -110041",,,Delhi,Delhi,,,,,,
4115,S M Leather,,,,Ranipet,Tamil Nadu,,,,,,
4116,S M Leather ( Hwh ),Kolkata,,,Kolkata,West Bengal,,,,,,
4117,SML Labels India,,,,Gurgaon,Haryana,,,,,,
4118,Smriti Apparels Pvt Ltd (Ggn),"124, Udyog Vihar Phase 2 Rd, Udyog Vihar I, Sector 20, ,  122016",,,Gurgaon,Haryana,,,,,,
4119,S N Enterprises (Hwh),", , 9681861016",,,Kolkata,West Bengal,,,,,,
4120,SNG & Partners,,,,Mumbai,Maharashtra,,,,,,
4121,S N Kohli & Co Pvt Ltd,"A-195, Street No-10, Road No- 4, Block -A,, Mahipalpur- Delhi,",,,Delhi,Delhi,,,,,,
4122,S N Kohli & Co Pvt Ltd ( N Delhi ),"A-195, Sector-10, Road No-4, Mahipalpur, (IPH), Near Shalimar Hotel, . Ph#011-26787856, 011-26787857",,,Delhi,Delhi,,,,,,
4123,SNT Leathers,,,,Vaniyambadi,Tamil Nadu,,,,,,
4124,Soark Photo Book (Pune),"Sangam Project, 1/2  Ambedkar, Road, Near  Station, .",,,Pune,Maharashtra,,,,,,
4125,Sobha Interiors (Sbc),"Plot No.-9, JBLR  Bommasandra, Industrial Area, Bangalore-562106",,29AABCS7723E1ZB,Bangalore,Karnataka,562106,,80 22631700,,home.interiors@sobha.com,lokesh.s@sobha.com
4126,Sofa Sets Mumbai,,,,Mumbai,Maharashtra,,,,,,
4127,SoftAge Information Technology Limited,"204, Phase IV, Udyog Vihar,  - 122002, 0124 - 4081046/9873687819, Info@softage.Net",,,Gurgaon,Haryana,122002,,,,,
4128,Soft Leather Impex,"No- 79/270, Jamath Road,, Vaniyambadi,",,,Vaniyambadi,Tamil Nadu,635751,,,94433-90065,,
4129,Soft Step (Bom),"Shade No. 26,  Compound,, 12 Mirza Ali Street, Imambada Road,, Dongri, Mumbai-400009, 9867986709/9892426832, Softstep21@gmail.Com",,,Hyderabad,Telangana,400009,,,,softstep21@gmail.com,
4130,Soi Engg Corporation,Faridabad,,,Faridabad,Haryana,,,,,,
4131,Solar Soles Pvt Ltd,Ranipet,,,Ranipet,Tamil Nadu,,,,,,
4132,Sona International (Hwh),"17, Surya Sen Street, Bow Bazaar,, Kolkata, West Bengal 700012",,,Kolkata,West Bengal,700012,,033 2241 6186,,,
4133,Sona Koyo Steering Systems Ltd (Ggn),"38/6, Delhi Jaipur Road, Narasinghpur,, Gurgaon-122001",,06AABCS7787C2Z6,Gurgaon,Haryana,122001,,,,,
4134,Sona Koyo Streeing,Gurgaon,,,Gurgaon,Haryana,,,,,,
4135,Sona Leathers (Sbc),"#6 , 5th Cross , N.S Palya Industrial Area ,, Bannarghatta Road ,Bangalore-560078",,29ACZPK8598C1ZL,Bangalore,Karnataka,560078,,80-26685861,9341252567,rajath@sonagroup.net,
4136,Sonal Enterprises (Hwh),"2, Ground Floor, Marina Garden Court,, 191, Park Street, Kolkata-700017",,19AAIPM8437H1Z9,Kolkata,West Bengal,700017,,,8232034727,no e-mail id,
4137,Sonali Exports (Agc),"40/T/IA, Nagla Bodhi, Sheetala Road,, Agra",,09ABRFS0387E1ZR,Agra,Uttar Pradesh,,Mr. Bharathan,,9690703096,info@sonaliexports.com,
4138,Sonse Exports (Ndls),"B-99, Hari Nagar,, New Delhi",AAFPC3689L,07AAFPC3689L1ZE,Delhi,Delhi,,,,,,
4139,Sonu,,,,Mumbai,Maharashtra,,,,,,
4140,Sonu Exports (New Delhi),"J-5/35 1S Floor Rajouri Garden, -110027",,,Delhi,Delhi,,,,,,
4141,Sooky Leather (Hwh),"Plot No. 73, Udyan Industrial Estate,, No. 3, Pagladanga Road, Kolkata-700015",,19ABSFS2068R1Z0,Kolkata,West Bengal,700015,,33-23234539,9831040421,sookyleather1kol@yahoo.com,
4142,Souban Leather Exports,"40, Barnakar 2nd Street, Ambur.",,,Ambur,Tamil Nadu,,,,,,
4143,Soundarapandian Bone And Joint Hospitals & Research,,,,Chennai,Tamil Nadu,,,,,,
4144,Soundrapadian Bone & Joint Hospital,"AA 16, 3rd Main Road, Anna Nagar,  - 600 040",,,Chennai,Tamil Nadu,,,,,,
4145,Sourav Das Gupta (Hwh),"Flat No.-5, 411 Jodhpur Park,, Kolkata-700068",,,Kolkata,West Bengal,700068,Mr. Sourav Das Gupta,09840166563,,,
4146,Source Asia Worldwide Private Limited,"B72/A31-32 BLOCK""B"", Leather Complex Wazirpur Industrial Area, New Delhi-110052, Moblie-09906111688",,07AASCS8589H1ZC,Delhi,Delhi,,,,,,
4147,Source India (Noida),"A-1/310  Plot No7A Corporate Park, Sector -142 Noida -",,,Noida,Delhi,,,,,,
4148,Southern Perforating Company,,,,Chennai,Tamil Nadu,,,,,,
4149,Southern Surgicals Pvt Ltd (Sbc),"No. 99, N R Colony, Diamond Nest No. 303,, Murugeshpalya, -560017, Southsurg@hotmail.Com",,,Bangalore,Karnataka,560017,,,,,
4150,Space Wise,,,,Delhi,Delhi,,,,,,
4151,Spaks Products Pvt Ltd (Cnb),"C-6, Site-1, Panki Industrial Area,, -208022 U P, 512-2692385,2692760, Salesmould@kamerotech.Com",,,Kanpur,Uttar Pradesh,208022,,,,,
4152,Spar Internatinal (Agc),"Plot No. 104, Khasra No. 206/207, Gayatri Vihar,, Baipur Road, Bahistabad, Sikandar,, Agra-282007",,,Agra,Uttar Pradesh,282007,,,,,
4153,Sparsh Enterprises (Hwh),,,,Kolkata,West Bengal,,,,,,
4154,Sparsh Leather Company ( Hwh ),"9/1 A, Talbagan Lane Circus Avenue, ,,700017, Sparshleathercompany@gmail.Com, 9038923329",,,Kolkata,West Bengal,700017,Mr. Sahoo,,9143207998,,
4155,S.P Creation (Hwh),"51 K/12 Pottery Road Kolkata, Pin Code 700015",,19AFIPM4261J1Z4,Kolkata,West Bengal,700015,,,8276020082,spcreation2012@gmail.com,
4156,Special Leather Industries (Hwh),"1B, Tilitala Road, Kolkata-700046",,19AARFS3994E1ZH,Kolkata,West Bengal,700046,Mr. Shekhar,9831005954,9830685289,shibamde@gmail.com,
4157,Spectrum Leather Pigments & Chemicals Pvt Ltd (Hwh),"83, Chowringhee Road, , 9830972311, Spectrumleather@gmail.Com",,,Kolkata,West Bengal,700017,Mr. Vishal,,9830972311,,
4158,Speedex Novelities,"C-12 Indra Mut, Old Sabzi Mandi Delhi-7",,,Delhi,Delhi,,,,,,
4159,SP Eeterprises,"Chintadripet, Chennai",,,Chennai,Tamil Nadu,,,,,,
4160,Sperry Leather (Cnb),"86/36 B Near Arabia House,, Pokharpur, Jajmau, Kanpur-208010",,09BCNPP1920Q1ZW,kanpur,Uttar Pradesh,208010,,512-6551113,9026654105,info@sperryleather.com,
4161,Sperry Plast Limited. (Noida),"Plot No - 16, Udyog Vihar,,, Greater Noida, Uttar Pradesh 201306",,09AAACS2623L1ZA,Noida,Uttar Pradesh,,Vinay,,9711811464,,
4162,S P H International (Agc),"Block No. 3 Shop No. 2 & 15,, Shoe Market Complex Sanjay Place,, Agra Uttar Pradesh, 0562-4010052, Harshivhora@yahoo.Com",,,Agra,Uttar Pradesh,,,,,,
4163,S.P.H Traders (Agc),"Block No 3, Shop No 2 and 15 Shoe Market, Sanjay Palace ,Agra",,09ADDFS3597A1ZZ,Agra,Uttar Pradesh,,,,9897000052,harshivhora@yahoo.com,
4164,Spiers Enterprises (Agc),"MOTI KUNJ 38/42, NEAR USHA DEVI MANDIR, AGRA",,09ADAPK6696H1Z5,Agra,Uttar Pradesh,282002,,,,,
4165,Spiers Sales Corporation  (Agc),"31,  New Raja Mandi Colony,, Agra-282002",,09BEKPK6458M1ZP,Agra,Uttar Pradesh,282002,Mr. Bipinkotra,,9999427787,bombaycloth@gmail.com,
4166,S P International (Hwh),"119A, Matheswartala Road,, Kolkata-700046",,19AEWPK3913J1ZX,Kolkata,West Bengal,700046,,,8930089888,spinternational63@yahoo.in,
4167,Springer India Pvt Ltd (Ndls),"7th Floor, Vijaya Building,	17, Barakhamba Road,,  110001",,,Delhi,Delhi,110001,,,,,
4168,Springfiend Leather Pvt Ltd (Hwh),"S-2B Phase-III,  Kasba Industrial Estate, Anandapur, Kolkata-700107, Kolkata-700107",,19AAICS3413Q1ZT,Kolkata,West Bengal,700107,,,,,
4169,S P Shoes (Ndls),"Khasra No. 554 New No-497, Mundka Near Metro Pillor No-505  New Delhi",,07AIIPB8186A1ZG,Delhi,Delhi,,,,0986568628,,
4170,Sravani Impex,"Plot No-142, Sankar Nagar Main Road,, Sankar Nagar, Pammal, Chennai.",,,Chennai,Tamil Nadu,600075,,,,,
